movie_id,title,release_date,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,ratings_average,ratings_count,price,buy_probability
858,Amityville: Dollhouse (1996),0.036572324802167246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,3,10.0,0.0
859,April Fool's Day (1986),0.16674983959506665,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.41666666666666663,15,5.0,0.5
860,"Believers, The (1987)",0.15373921722392528,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3125,16,6.0,0.3999999999999999
861,Nosferatu a Venezia (1986),0.16674983959506665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.33333333333333337,3,6.0,0.3999999999999999
862,Jingle All the Way (1996),0.02495187851999715,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,18,7.0,0.29999999999999993
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.02545091609039709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7291666666666666,24,3.0,0.7
864,My Fellow Americans (1996),0.023953803379197263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5406976744186046,86,4.0,0.6
865,"Ice Storm, The (1997)",0.023526056890283024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6190476190476191,21,4.0,0.6
866,Michael (1996),0.023775575675482996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5798319327731093,119,4.0,0.6
867,"Whole Wide World, The (1996)",0.023775575675482996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,6,2.0,0.8
868,Hearts and Minds (1996),0.023205247023597348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,5,3.0,0.7
869,Fools Rush In (1997),0.02195765309759749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,24,5.0,0.5
870,Touch (1997),0.02195765309759749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4444444444444444,9,5.0,0.5
871,Vegas Vacation (1997),0.02195765309759749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,75,6.0,0.3999999999999999
872,Love Jones (1997),0.020959577956797603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5238095238095238,42,5.0,0.5
873,Picture Perfect (1997),0.015969202252798177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4907407407407407,81,5.0,0.5
874,Career Girls (1997),0.015719683467598205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5641025641025641,39,4.0,0.6
875,She's So Lovely (1997),0.01522064589719826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.4339622641509434,53,6.0,0.3999999999999999
876,Money Talks (1997),0.01522064589719826,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42553191489361697,47,6.0,0.3999999999999999
877,Excess Baggage (1997),0.023526056890283024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3846153846153846,52,6.0,0.3999999999999999
878,That Darn Cat! (1997),0.02195765309759749,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3787878787878788,33,6.0,0.3999999999999999
879,"Peacemaker, The (1997)",0.023526056890283024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5680147058823529,136,4.0,0.6
880,Soul Food (1997),0.023526056890283024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5423728813559322,59,4.0,0.6
881,Money Talks (1997),0.01522064589719826,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4833333333333333,45,5.0,0.5
882,Washington Square (1997),0.023526056890283024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5735294117647058,34,4.0,0.6
883,Telling Lies in America (1997),0.023526056890283024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5576923076923077,13,4.0,0.6
884,Year of the Horse (1997),0.023526056890283024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,7,4.0,0.6
885,Phantoms (1998),0.010515434519141656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3076923076923077,13,7.0,0.29999999999999993
886,"Life Less Ordinary, A (1997)",0.023526056890283024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5188679245283019,53,5.0,0.5
887,Eve's Bayou (1997),0.023526056890283024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.65234375,64,3.0,0.7
888,One Night Stand (1997),0.023526056890283024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6166666666666667,15,4.0,0.6
889,"Tango Lesson, The (1997)",0.023526056890283024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5961538461538461,13,4.0,0.6
890,Mortal Kombat: Annihilation (1997),0.023526056890283024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2383720930232558,43,7.0,0.29999999999999993
891,Bent (1997),0.011014472089541599,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.41666666666666663,6,6.0,0.3999999999999999
892,Flubber (1997),0.023526056890283024,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4386792452830188,53,5.0,0.5
893,For Richer or Poorer (1997),0.023526056890283024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571428571428571,14,6.0,0.3999999999999999
894,Home Alone 3 (1997),0.023526056890283024,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236842105263157,19,8.0,0.19999999999999996
895,Scream 2 (1997),0.023526056890283024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5542452830188679,106,4.0,0.6
896,"Sweet Hereafter, The (1997)",0.023526056890283024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6931818181818182,44,3.0,0.7
897,Time Tracers (1995),0.04958294717330862,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.125,2,8.0,0.19999999999999996
898,"Postman, The (1997)",0.023526056890283024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5560344827586207,58,4.0,0.6
899,"Winter Guest, The (1997)",0.023526056890283024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6111111111111112,9,4.0,0.6
900,Kundun (1997),0.010764953304341627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6726190476190477,42,3.0,0.7
901,Mr. Magoo (1997),0.010764953304341627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22916666666666674,12,8.0,0.19999999999999996
902,"Big Lebowski, The (1998)",0.010729307763598773,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.7083333333333334,42,3.0,0.7
903,Afterglow (1997),0.010729307763598773,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5277777777777778,18,5.0,0.5
904,Ma vie en rose (My Life in Pink) (1997),0.010729307763598773,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6125,20,4.0,0.6
905,Great Expectations (1998),0.010515434519141656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5555555555555556,27,4.0,0.6
906,Oscar & Lucinda (1997),0.010551080059884508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5476190476190477,21,4.0,0.6
907,Vermin (1998),0.023526056890283024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,7.0,0.29999999999999993
908,Half Baked (1998),0.00998075140799886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,20,6.0,0.3999999999999999
909,Dangerous Beauty (1998),0.009731232622798888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,13,3.0,0.7
910,Nil By Mouth (1997),0.009232195052398945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,4,7.0,0.29999999999999993
911,Twilight (1998),0.009481713837598917,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.375,4,6.0,0.3999999999999999
912,U.S. Marshalls (1998),0.008091537748627647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,9,5.0,0.5
913,Love and Death on Long Island (1997),0.008091537748627647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,2,6.0,0.3999999999999999
914,Wild Things (1998),0.007948955585656234,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.43181818181818177,11,6.0,0.3999999999999999
915,Primary Colors (1998),0.007735082341199116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7307692307692307,13,3.0,0.7
916,Lost in Space (1998),0.007485563555999145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5416666666666666,18,5.0,0.5
917,Mercury Rising (1998),0.007485563555999145,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6071428571428571,7,4.0,0.6
918,City of Angels (1998),0.007236044770799173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,8,5.0,0.5
919,"City of Lost Children, The (1995)",0.04958294717330862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6979166666666666,96,3.0,0.7
920,Two Bits (1995),0.04958294717330862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,5,7.0,0.29999999999999993
921,Farewell My Concubine (1993),0.07560419191559135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7445652173913043,46,2.0,0.8
922,Dead Man (1995),0.03193840450559635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7058823529411765,34,3.0,0.7
923,Raise the Red Lantern (1991),0.10166108219861696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7887931034482758,58,2.0,0.8
924,White Squall (1996),0.036572324802167246,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,85,4.0,0.6
925,Unforgettable (1996),0.034683111142796035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5808823529411765,34,4.0,0.6
926,Down Periscope (1996),0.03443359235759606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4257425742574258,101,6.0,0.3999999999999999
927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",0.03418407357239609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5416666666666666,6,4.0,0.6
928,"Craft, The (1996)",0.03243744207599629,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5288461538461539,104,5.0,0.5
929,Harriet the Spy (1996),0.030013545305482284,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42500000000000004,40,6.0,0.3999999999999999
930,Chain Reaction (1996),0.029015470164682398,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.42500000000000004,80,6.0,0.3999999999999999
931,"Island of Dr. Moreau, The (1996)",0.028195622727596778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2894736842105263,57,7.0,0.29999999999999993
932,First Kid (1996),0.027946103942396806,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48124999999999996,40,5.0,0.5
933,"Funeral, The (1996)",0.025949953660797033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3571428571428571,21,6.0,0.3999999999999999
934,"Preacher's Wife, The (1996)",0.024203322164397235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4816176470588235,68,5.0,0.5
935,Paradise Road (1997),0.019711984030797748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5714285714285714,7,4.0,0.6
936,Brassed Off (1996),0.017715833749197975,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.734375,32,3.0,0.7
937,"Thousand Acres, A (1997)",0.023526056890283024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6013513513513513,37,4.0,0.6
938,"Smile Like Yours, A (1997)",0.023526056890283024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.47,25,5.0,0.5
939,Murder in the First (1995),0.04958294717330862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.65,60,3.0,0.7
940,Airheads (1994),0.06259356954444999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3359375,32,6.0,0.3999999999999999
941,With Honors (1994),0.06259356954444999,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5163043478260869,46,5.0,0.5
942,What's Love Got to Do with It (1993),0.07560419191559135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6222222222222222,45,3.0,0.7
943,Killing Zoe (1994),0.06259356954444999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.61875,40,4.0,0.6
944,Renaissance Man (1994),0.06259356954444999,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,43,5.0,0.5
945,Charade (1963),0.46620802737577527,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.73125,40,1.0,0.9
946,"Fox and the Hound, The (1981)",0.23183859699151635,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5368852459016393,61,4.0,0.6
947,"Big Blue, The (Grand bleu, Le) (1988)",0.1407285948527839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5588235294117647,17,4.0,0.6
948,Booty Call (1997),0.021458615527197546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29166666666666663,48,7.0,0.29999999999999993
949,How to Make an American Quilt (1995),0.04958294717330862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5845070422535211,71,4.0,0.6
950,Georgia (1995),0.04958294717330862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.475,30,5.0,0.5
951,"Indian in the Cupboard, The (1995)",0.04958294717330862,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4551282051282052,39,5.0,0.5
952,Blue in the Face (1995),0.04958294717330862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5444444444444444,45,4.0,0.6
953,Unstrung Heroes (1995),0.04958294717330862,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5795454545454546,22,4.0,0.6
954,Unzipped (1995),0.04958294717330862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6363636363636364,11,3.0,0.7
955,Before Sunrise (1995),0.04958294717330862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6020408163265306,49,4.0,0.6
956,Nobody's Fool (1994),0.06259356954444999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6521739130434783,46,3.0,0.7
957,Pushing Hands (1992),0.08865045982747559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,7.0,0.29999999999999993
958,To Live (Huozhe) (1994),0.06259356954444999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6964285714285714,14,3.0,0.7
959,Dazed and Confused (1993),0.07560419191559135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6171875,64,4.0,0.6
960,Naked (1993),0.07560419191559135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.56,25,4.0,0.6
961,Orlando (1993),0.07560419191559135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6544117647058824,34,3.0,0.7
962,Ruby in Paradise (1993),0.07560419191559135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.532608695652174,23,4.0,0.6
963,Some Folks Call It a Sling Blade (1993),0.07560419191559135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8231707317073171,41,2.0,0.8
964,"Month by the Lake, A (1995)",0.04958294717330862,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,9,4.0,0.6
965,Funny Face (1957),0.5443074071433663,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,21,2.0,0.8
966,"Affair to Remember, An (1957)",0.5443074071433663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7980769230769231,26,1.0,0.9
967,Little Lord Fauntleroy (1936),0.8177443501817923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5416666666666666,12,1.0,0.9
968,"Inspector General, The (1949)",0.648463677193983,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6805555555555556,18,1.0,0.9
969,Winnie the Pooh and the Blustery Day (1968),0.40111926997932557,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,75,2.0,0.8
970,Hear My Song (1991),0.10166108219861696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,8,4.0,0.6
971,Mediterraneo (1991),0.10166108219861696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6691176470588235,34,3.0,0.7
972,Passion Fish (1992),0.08865045982747559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5446428571428571,28,4.0,0.6
973,Grateful Dead (1995),0.026199472445997005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.625,4,4.0,0.6
974,Eye for an Eye (1996),0.036572324802167246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5078125,32,5.0,0.5
975,Fear (1996),0.03293647964639623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5397727272727273,44,4.0,0.6
976,Solo (1996),0.028195622727596778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.20833333333333326,12,8.0,0.19999999999999996
977,"Substitute, The (1996)",0.03268696086119626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423469387755102,49,6.0,0.3999999999999999
978,Heaven's Prisoners (1996),0.03193840450559635,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.37962962962962965,27,6.0,0.3999999999999999
979,"Trigger Effect, The (1996)",0.027946103942396806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.55,35,4.0,0.6
980,Mother Night (1996),0.02570043487559706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5454545454545454,22,4.0,0.6
981,Dangerous Ground (1997),0.02776787623868254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1875,8,8.0,0.19999999999999996
982,Maximum Risk (1996),0.027447066371996863,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.44999999999999996,20,5.0,0.5
983,"Rich Man's Wife, The (1996)",0.027447066371996863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.35,15,6.0,0.3999999999999999
984,Shadow Conspiracy (1997),0.022456690667997433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.46590909090909094,44,5.0,0.5
985,Blood & Wine (1997),0.02520139730519712,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.46590909090909094,22,5.0,0.5
986,Turbulence (1997),0.023205247023597348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3913043478260869,23,6.0,0.3999999999999999
987,Underworld (1997),0.018963427675197833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.375,4,6.0,0.3999999999999999
988,"Beautician and the Beast, The (1997)",0.02220717188279746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3284883720930233,86,7.0,0.29999999999999993
989,Cats Don't Dance (1997),0.020531831467883368,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4609375,32,5.0,0.5
990,Anna Karenina (1997),0.02021102160119769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5227272727272727,33,5.0,0.5
991,Keys to Tulsa (1997),0.01996150281599772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.31000000000000005,25,7.0,0.29999999999999993
992,Head Above Water (1996),0.017466314963998003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,4,5.0,0.5
993,Hercules (1997),0.01721679617879803,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6287878787878788,66,4.0,0.6
994,"Last Time I Committed Suicide, The (1997)",0.017466314963998003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3214285714285714,7,7.0,0.29999999999999993
995,"Kiss Me, Guido (1997)",0.023526056890283024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5403225806451613,31,4.0,0.6
996,"Big Green, The (1995)",0.04958294717330862,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,14,6.0,0.3999999999999999
997,Stuart Saves His Family (1995),0.04958294717330862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28125,16,7.0,0.29999999999999993
998,Cabin Boy (1994),0.06259356954444999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390625,16,6.0,0.3999999999999999
999,Clean Slate (1994),0.06259356954444999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44999999999999996,10,5.0,0.5
1000,Lightning Jack (1994),0.06259356954444999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,10,5.0,0.5
1001,"Stupids, The (1996)",0.027946103942396806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,17,7.0,0.29999999999999993
1002,"Pest, The (1997)",0.02220717188279746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21875,8,8.0,0.19999999999999996
1003,That Darn Cat! (1997),0.02195765309759749,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3125,8,7.0,0.29999999999999993
1004,Geronimo: An American Legend (1993),0.07560419191559135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5277777777777778,9,4.0,0.6
1005,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",0.10166108219861696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6704545454545454,22,3.0,0.7
1006,Until the End of the World (Bis ans Ende der Welt) (1991),0.10166108219861696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4565217391304348,23,5.0,0.5
1007,Waiting for Guffman (1996),0.022456690667997433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7819148936170213,47,2.0,0.8
1008,I Shot Andy Warhol (1996),0.032259214372282026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5945945945945946,37,4.0,0.6
1009,Stealing Beauty (1996),0.03069081057959649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.59375,64,4.0,0.6
1010,Basquiat (1996),0.02844514151279675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5625,44,4.0,0.6
1011,2 Days in the Valley (1996),0.02694802880159692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5564516129032258,93,4.0,0.6
1012,Private Parts (1997),0.021209096741997575,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6325,100,4.0,0.6
1013,Anaconda (1997),0.01996150281599772,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3223684210526315,38,7.0,0.29999999999999993
1014,Romy and Michele's High School Reunion (1997),0.019462465245597776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5153061224489796,98,5.0,0.5
1015,Shiloh (1997),0.01846439010479789,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.45833333333333337,12,5.0,0.5
1016,Con Air (1997),0.017965352534397946,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.614963503649635,137,4.0,0.6
1017,Trees Lounge (1996),0.026448991231196976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.56,50,4.0,0.6
1018,Tie Me Up! Tie Me Down! (1990),0.11467170456975832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.546875,32,4.0,0.6
1019,"Die xue shuang xiong (Killer, The) (1989)",0.1276823269408997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7419354838709677,31,2.0,0.8
1020,Gaslight (1944),0.7135880801311756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7214285714285714,35,1.0,0.9
1021,8 1/2 (1963),0.46620802737577527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7039473684210527,38,2.0,0.8
1022,"Fast, Cheap & Out of Control (1997)",0.023526056890283024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.609375,32,4.0,0.6
1023,Fathers' Day (1997),0.018963427675197833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3951612903225806,31,6.0,0.3999999999999999
1024,Mrs. Dalloway (1997),0.023526056890283024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.65,15,3.0,0.7
1025,Fire Down Below (1997),0.023526056890283024,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4829545454545454,44,5.0,0.5
1026,"Lay of the Land, The (1997)",0.023526056890283024,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.375,4,6.0,0.3999999999999999
1027,"Shooter, The (1995)",0.04958294717330862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41666666666666663,3,6.0,0.3999999999999999
1028,Grumpier Old Men (1995),0.04958294717330862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5101351351351351,148,5.0,0.5
1029,Jury Duty (1995),0.04958294717330862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,14,7.0,0.29999999999999993
